titulo,ano_lancamento,categoria,generos,generos_unificados,rating,num_avaliacoes,imagem,descricao,metadata,classificacao
Live Sh*t: Binge & Purge (Live In Mexico City),1993,album_musical,"[""metal"", ""thrash metal"", ""rock"", ""heavy metal"", ""hard rock""]",[],3.0,0,https://i.scdn.co/image/ab67616d0000b273f003fc67301640e0e99a77eb,Álbum de Metallica,"{""id_artista_spotify"": ""2ye2Wgw4gimLv2eAKyk1NB"", ""nome_artista"": ""Metallica"", ""spotify_id"": ""6TXWP5SAhTB9P0GN4tOT0B"", ""total_faixas"": 24, ""gravadora"": ""Blackened Recordings / Universal Music"", ""tipo"": ""album""}",16
…And Justice for All (Remastered),1988,album_musical,"[""metal"", ""thrash metal"", ""rock"", ""heavy metal"", ""hard rock""]",[],3.9,0,https://i.scdn.co/image/ab67616d0000b273fe896727e3db1027ed72d885,Álbum de Metallica,"{""id_artista_spotify"": ""2ye2Wgw4gimLv2eAKyk1NB"", ""nome_artista"": ""Metallica"", ""spotify_id"": ""6jZ1z25PyF4Yd3kHxt9rl1"", ""total_faixas"": 9, ""gravadora"": ""Blackened Recordings / Universal Music"", ""tipo"": ""album""}",16
Master Of Puppets (Remastered),1986,album_musical,"[""metal"", ""thrash metal"", ""rock"", ""heavy metal"", ""hard rock""]",[],4.0,0,https://i.scdn.co/image/ab67616d0000b273668e3aca3167e6e569a9aa20,Álbum de Metallica,"{""id_artista_spotify"": ""2ye2Wgw4gimLv2eAKyk1NB"", ""nome_artista"": ""Metallica"", ""spotify_id"": ""2Lq2qX3hYhiuPckC8Flj21"", ""total_faixas"": 8, ""gravadora"": ""Blackened Recordings / Universal Music"", ""tipo"": ""album""}",16
Ride The Lightning (Remastered),1984,album_musical,"[""metal"", ""thrash metal"", ""rock"", ""heavy metal"", ""hard rock""]",[],3.6,0,https://i.scdn.co/image/ab67616d0000b2739ad3e9959f48d513886b8933,Álbum de Metallica,"{""id_artista_spotify"": ""2ye2Wgw4gimLv2eAKyk1NB"", ""nome_artista"": ""Metallica"", ""spotify_id"": ""05DePtm7oQMdL3Uzw2Jmsc"", ""total_faixas"": 8, ""gravadora"": ""Blackened Recordings / Universal Music"", ""tipo"": ""album""}",14
Kill 'Em All (Remastered),1983,album_musical,"[""metal"", ""thrash metal"", ""rock"", ""heavy metal"", ""hard rock""]",[],3.7,0,https://i.scdn.co/image/ab67616d0000b273d30fcf6340831edbafb45e38,Álbum de Metallica,"{""id_artista_spotify"": ""2ye2Wgw4gimLv2eAKyk1NB"", ""nome_artista"": ""Metallica"", ""spotify_id"": ""1aGapZGHBovnmhwqVNI6JZ"", ""total_faixas"": 10, ""gravadora"": ""Blackened Recordings / Universal Music"", ""tipo"": ""album""}",16
Queen,0,artista_musical,"[""classic rock"", ""rock"", ""glam rock""]",[],4.4,55677345,https://i.scdn.co/image/b040846ceba13c3e9c125d68389491094e7f2982,Artista importado via Spotify API.,"{""spotify_id"": ""1dfeR4HaWDbWqFHLkxsg1d"", ""popularidade_raw"": 86, ""tipo"": ""artista""}",12
The Miracle (Collector's Edition),2022,album_musical,"[""classic rock"", ""rock"", ""glam rock""]",[],3.5,0,https://i.scdn.co/image/ab67616d0000b27390a7483dce8b54a9557adfad,Álbum de Queen,"{""id_artista_spotify"": ""1dfeR4HaWDbWqFHLkxsg1d"", ""nome_artista"": ""Queen"", ""spotify_id"": ""4wYe26p1N110qVsKVlb0rL"", ""total_faixas"": 47, ""gravadora"": ""EMI"", ""tipo"": ""album""}",12
Live Around The World (Deluxe),2020,album_musical,"[""classic rock"", ""rock"", ""glam rock""]",[],2.7,0,https://i.scdn.co/image/ab67616d0000b27372a659e4c3bda377f2e9b162,Álbum de Queen,"{""id_artista_spotify"": ""1dfeR4HaWDbWqFHLkxsg1d"", ""nome_artista"": ""Queen"", ""spotify_id"": ""4UAsVsprIJu1OU9qkLwTMe"", ""total_faixas"": 20, ""gravadora"": ""EMI"", ""tipo"": ""album""}",16
Bohemian Rhapsody (The Original Soundtrack),2018,album_musical,"[""classic rock"", ""rock"", ""glam rock""]",[],4.0,0,https://i.scdn.co/image/ab67616d0000b273e8b066f70c206551210d902b,Álbum de Queen,"{""id_artista_spotify"": ""1dfeR4HaWDbWqFHLkxsg1d"", ""nome_artista"": ""Queen"", ""spotify_id"": ""6i6folBtxKV28WX3msQ4FE"", ""total_faixas"": 22, ""gravadora"": ""EMI"", ""tipo"": ""album""}",12
On Air,2016,album_musical,"[""classic rock"", ""rock"", ""glam rock""]",[],2.5,0,https://i.scdn.co/image/ab67616d0000b273a97714ae03be2b2ff2aa2dbb,Álbum de Queen,"{""id_artista_spotify"": ""1dfeR4HaWDbWqFHLkxsg1d"", ""nome_artista"": ""Queen"", ""spotify_id"": ""6SbrIpVsaJ5wgCQtMMwVR2"", ""total_faixas"": 24, ""gravadora"": ""EMI"", ""tipo"": ""album""}",12
A Night At The Odeon,2015,album_musical,"[""classic rock"", ""rock"", ""glam rock""]",[],2.5,0,https://i.scdn.co/image/ab67616d0000b27382ae0f628e5a39196ac9083b,Álbum de Queen,"{""id_artista_spotify"": ""1dfeR4HaWDbWqFHLkxsg1d"", ""nome_artista"": ""Queen"", ""spotify_id"": ""4RjhFl7Eo8PouXAL8GMiXS"", ""total_faixas"": 19, ""gravadora"": ""EMI"", ""tipo"": ""album""}",12
Live At The Rainbow (Deluxe),2014,album_musical,"[""classic rock"", ""rock"", ""glam rock""]",[],2.4,0,https://i.scdn.co/image/ab67616d0000b27356844a498ad89bd43d4756a7,Álbum de Queen,"{""id_artista_spotify"": ""1dfeR4HaWDbWqFHLkxsg1d"", ""nome_artista"": ""Queen"", ""spotify_id"": ""1zPInImSAOeB2u5Dm03YJI"", ""total_faixas"": 41, ""gravadora"": ""EMI"", ""tipo"": ""album""}",12
Hungarian Rhapsody (Live In Budapest / 1986),2012,album_musical,"[""classic rock"", ""rock"", ""glam rock""]",[],2.9,0,https://i.scdn.co/image/ab67616d0000b2731092d27726b965d04ef427e0,Álbum de Queen,"{""id_artista_spotify"": ""1dfeR4HaWDbWqFHLkxsg1d"", ""nome_artista"": ""Queen"", ""spotify_id"": ""3BuEiPtiFc0kcnZvURQpn8"", ""total_faixas"": 27, ""gravadora"": ""EMI"", ""tipo"": ""album""}",12
The Cosmos Rocks,2008,album_musical,"[""classic rock"", ""rock"", ""glam rock""]",[],2.2,0,https://i.scdn.co/image/ab67616d0000b273f289327ca505f7acc3a3a72f,Álbum de Queen,"{""id_artista_spotify"": ""1dfeR4HaWDbWqFHLkxsg1d"", ""nome_artista"": ""Queen"", ""spotify_id"": ""0HJ76ERWySINSsmZjuk8PP"", ""total_faixas"": 14, ""gravadora"": ""EMI"", ""tipo"": ""album""}",12
Queen Rock Montreal,2007,album_musical,"[""classic rock"", ""rock"", ""glam rock""]",[],3.0,0,https://i.scdn.co/image/ab67616d0000b273efd5124f95524b047ff71be8,Álbum de Queen,"{""id_artista_spotify"": ""1dfeR4HaWDbWqFHLkxsg1d"", ""nome_artista"": ""Queen"", ""spotify_id"": ""58cLPp4yE9IkQ7TvuHS5r9"", ""total_faixas"": 28, ""gravadora"": ""EMI"", ""tipo"": ""album""}",12
Return Of The Champions,2005,album_musical,"[""classic rock"", ""rock"", ""glam rock""]",[],2.4,0,https://i.scdn.co/image/ab67616d0000b2735cb4de900d6b4d66a778e538,Álbum de Queen,"{""id_artista_spotify"": ""1dfeR4HaWDbWqFHLkxsg1d"", ""nome_artista"": ""Queen"", ""spotify_id"": ""2R33yLkTdkWRXIlja5vMUM"", ""total_faixas"": 27, ""gravadora"": ""EMI"", ""tipo"": ""album""}",12
On Fire: Live At The Bowl,2004,album_musical,"[""classic rock"", ""rock"", ""glam rock""]",[],2.5,0,https://i.scdn.co/image/ab67616d0000b27324c4c0836bde217042af8dbf,Álbum de Queen,"{""id_artista_spotify"": ""1dfeR4HaWDbWqFHLkxsg1d"", ""nome_artista"": ""Queen"", ""spotify_id"": ""3W7HRwvYEuenMdEOuLPOxw"", ""total_faixas"": 25, ""gravadora"": ""EMI"", ""tipo"": ""album""}",12
Made In Heaven (Deluxe Edition 2011 Remaster),1995,album_musical,"[""classic rock"", ""rock"", ""glam rock""]",[],3.1,0,https://i.scdn.co/image/ab67616d0000b27395b06b0399c5f32d804dbb89,Álbum de Queen,"{""id_artista_spotify"": ""1dfeR4HaWDbWqFHLkxsg1d"", ""nome_artista"": ""Queen"", ""spotify_id"": ""274tWwrhGJy0IFeMENjWi7"", ""total_faixas"": 19, ""gravadora"": ""EMI"", ""tipo"": ""album""}",12
Live At Wembley Stadium,1992,album_musical,"[""classic rock"", ""rock"", ""glam rock""]",[],3.3,0,https://i.scdn.co/image/ab67616d0000b2736334b723f809a8b1de2b475c,Álbum de Queen,"{""id_artista_spotify"": ""1dfeR4HaWDbWqFHLkxsg1d"", ""nome_artista"": ""Queen"", ""spotify_id"": ""0pipZo4jBQ2hA4HphdFccg"", ""total_faixas"": 28, ""gravadora"": ""EMI"", ""tipo"": ""album""}",12
Innuendo (Deluxe Edition 2011 Remaster),1991,album_musical,"[""classic rock"", ""rock"", ""glam rock""]",[],2.7,0,https://i.scdn.co/image/ab67616d0000b27367f102c65c9ca5602791224f,Álbum de Queen,"{""id_artista_spotify"": ""1dfeR4HaWDbWqFHLkxsg1d"", ""nome_artista"": ""Queen"", ""spotify_id"": ""6b7VmKVacoa7bbIHwlKfK7"", ""total_faixas"": 17, ""gravadora"": ""EMI"", ""tipo"": ""album""}",12
A Kind Of Magic (Deluxe Edition 2011 Remaster),1986,album_musical,"[""classic rock"", ""rock"", ""glam rock""]",[],2.8,0,https://i.scdn.co/image/ab67616d0000b273b6891188d64a11174e2dca5c,Álbum de Queen,"{""id_artista_spotify"": ""1dfeR4HaWDbWqFHLkxsg1d"", ""nome_artista"": ""Queen"", ""spotify_id"": ""6XRbTxJxSsiRmGYVmbdLui"", ""total_faixas"": 16, ""gravadora"": ""EMI"", ""tipo"": ""album""}",12
The Works (Deluxe Edition 2011 Remaster),1984,album_musical,"[""classic rock"", ""rock"", ""glam rock""]",[],4.0,0,https://i.scdn.co/image/ab67616d0000b273d1e7c0e1bf0980298428a1ae,Álbum de Queen,"{""id_artista_spotify"": ""1dfeR4HaWDbWqFHLkxsg1d"", ""nome_artista"": ""Queen"", ""spotify_id"": ""61foK8xa76FEOk36uOxoc9"", ""total_faixas"": 15, ""gravadora"": ""EMI"", ""tipo"": ""album""}",12
Hot Space (Deluxe Edition 2011 Remaster),1982,album_musical,"[""classic rock"", ""rock"", ""glam rock""]",[],2.5,0,https://i.scdn.co/image/ab67616d0000b2733d0b47da511d49507f4fe587,Álbum de Queen,"{""id_artista_spotify"": ""1dfeR4HaWDbWqFHLkxsg1d"", ""nome_artista"": ""Queen"", ""spotify_id"": ""7zdLRBTgDed30srnelpP7Q"", ""total_faixas"": 16, ""gravadora"": ""EMI"", ""tipo"": ""album""}",12
Flash Gordon (Remastered),1980,album_musical,"[""classic rock"", ""rock"", ""glam rock""]",[],2.4,0,https://i.scdn.co/image/ab67616d0000b2732404f5e5d3c606da549ec459,Álbum de Queen,"{""id_artista_spotify"": ""1dfeR4HaWDbWqFHLkxsg1d"", ""nome_artista"": ""Queen"", ""spotify_id"": ""3rxolmqfcqWFr1kihP3lpQ"", ""total_faixas"": 18, ""gravadora"": ""EMI"", ""tipo"": ""album""}",12
The Game (Deluxe Edition 2011 Remaster),1980,album_musical,"[""classic rock"", ""rock"", ""glam rock""]",[],2.6,0,https://i.scdn.co/image/ab67616d0000b273a0eaac3fbe5e4a9d92360c59,Álbum de Queen,"{""id_artista_spotify"": ""1dfeR4HaWDbWqFHLkxsg1d"", ""nome_artista"": ""Queen"", ""spotify_id"": ""5jLOYFZn7yaG88TJi54MNu"", ""total_faixas"": 15, ""gravadora"": ""EMI"", ""tipo"": ""album""}",12
Live Killers,1979,album_musical,"[""classic rock"", ""rock"", ""glam rock""]",[],2.7,0,https://i.scdn.co/image/ab67616d0000b273655f330280ab2b4913c33a81,Álbum de Queen,"{""id_artista_spotify"": ""1dfeR4HaWDbWqFHLkxsg1d"", ""nome_artista"": ""Queen"", ""spotify_id"": ""4i5lh5phaCZaM35CytCbvc"", ""total_faixas"": 22, ""gravadora"": ""EMI"", ""tipo"": ""album""}",12
Jazz (Deluxe Edition 2011 Remaster),1978,album_musical,"[""classic rock"", ""rock"", ""glam rock""]",[],2.9,0,https://i.scdn.co/image/ab67616d0000b2734b7f1bb633de639476111bcc,Álbum de Queen,"{""id_artista_spotify"": ""1dfeR4HaWDbWqFHLkxsg1d"", ""nome_artista"": ""Queen"", ""spotify_id"": ""3EObaP2m31JK9UUhLcRGFU"", ""total_faixas"": 18, ""gravadora"": ""EMI"", ""tipo"": ""album""}",12
News Of The World (Deluxe Edition 2011 Remaster),1977,album_musical,"[""classic rock"", ""rock"", ""glam rock""]",[],2.8,0,https://i.scdn.co/image/ab67616d0000b27385f0f5f7c7dcf5e333ebe39c,Álbum de Queen,"{""id_artista_spotify"": ""1dfeR4HaWDbWqFHLkxsg1d"", ""nome_artista"": ""Queen"", ""spotify_id"": ""5EAEpt26lzvDKNDFQD94b6"", ""total_faixas"": 16, ""gravadora"": ""EMI"", ""tipo"": ""album""}",12
A Day At The Races (Deluxe Edition 2011 Remaster),1976,album_musical,"[""classic rock"", ""rock"", ""glam rock""]",[],3.8,0,https://i.scdn.co/image/ab67616d0000b27367bc29c251c777361b17a190,Álbum de Queen,"{""id_artista_spotify"": ""1dfeR4HaWDbWqFHLkxsg1d"", ""nome_artista"": ""Queen"", ""spotify_id"": ""4KZGe18wZJbXL6JLW4KyLc"", ""total_faixas"": 15, ""gravadora"": ""EMI"", ""tipo"": ""album""}",12
A Night At The Opera (Deluxe Edition 2011 Remaster),1975,album_musical,"[""classic rock"", ""rock"", ""glam rock""]",[],3.6,0,https://i.scdn.co/image/ab67616d0000b273733cfd7114c704785e4f8da0,Álbum de Queen,"{""id_artista_spotify"": ""1dfeR4HaWDbWqFHLkxsg1d"", ""nome_artista"": ""Queen"", ""spotify_id"": ""75eP8LZolyNBpqIRyB5pvB"", ""total_faixas"": 18, ""gravadora"": ""EMI"", ""tipo"": ""album""}",12
Sheer Heart Attack (Deluxe Edition 2011 Remaster),1974,album_musical,"[""classic rock"", ""rock"", ""glam rock""]",[],3.7,0,https://i.scdn.co/image/ab67616d0000b27309e2ec500166cf2d5ac21050,Álbum de Queen,"{""id_artista_spotify"": ""1dfeR4HaWDbWqFHLkxsg1d"", ""nome_artista"": ""Queen"", ""spotify_id"": ""1Gnrd76EubInPV4KjOJ1Zr"", ""total_faixas"": 18, ""gravadora"": ""EMI"", ""tipo"": ""album""}",12
Queen II (Deluxe Edition 2011 Remaster),1974,album_musical,"[""classic rock"", ""rock"", ""glam rock""]",[],3.0,0,https://i.scdn.co/image/ab67616d0000b273a9e35124316610df21d54aa4,Álbum de Queen,"{""id_artista_spotify"": ""1dfeR4HaWDbWqFHLkxsg1d"", ""nome_artista"": ""Queen"", ""spotify_id"": ""48MhNEYxMJvcBbqz85UTQP"", ""total_faixas"": 16, ""gravadora"": ""EMI"", ""tipo"": ""album""}",12
Queen I (Collector's Edition),1973,album_musical,"[""classic rock"", ""rock"", ""glam rock""]",[],2.4,0,https://i.scdn.co/image/ab67616d0000b273531148ef297e515dbac95176,Álbum de Queen,"{""id_artista_spotify"": ""1dfeR4HaWDbWqFHLkxsg1d"", ""nome_artista"": ""Queen"", ""spotify_id"": ""0GNCTHjnwyNZNp4UOkAn6C"", ""total_faixas"": 63, ""gravadora"": ""EMI"", ""tipo"": ""album""}",12
Queen (Deluxe Edition 2011 Remaster),1973,album_musical,"[""classic rock"", ""rock"", ""glam rock""]",[],2.8,0,https://i.scdn.co/image/ab67616d0000b2731de3187680d052813e7fd4d0,Álbum de Queen,"{""id_artista_spotify"": ""1dfeR4HaWDbWqFHLkxsg1d"", ""nome_artista"": ""Queen"", ""spotify_id"": ""2hZTdsWsAqlgrYG6Nd6Egg"", ""total_faixas"": 16, ""gravadora"": ""EMI"", ""tipo"": ""album""}",12
Led Zeppelin,0,artista_musical,"[""classic rock"", ""rock"", ""hard rock"", ""rock and roll""]",[],4.1,16142097,https://i.scdn.co/image/207803ce008388d3427a685254f9de6a8f61dc2e,Artista importado via Spotify API.,"{""spotify_id"": ""36QJpDe2go2KgaRleHCDTp"", ""popularidade_raw"": 78, ""tipo"": ""artista""}",12
The Complete BBC Sessions (Remastered),2016,album_musical,"[""classic rock"", ""rock"", ""hard rock"", ""rock and roll""]",[],3.0,0,https://i.scdn.co/image/ab67616d0000b273ce69f6900fa18dd689d2d45b,Álbum de Led Zeppelin,"{""id_artista_spotify"": ""36QJpDe2go2KgaRleHCDTp"", ""nome_artista"": ""Led Zeppelin"", ""spotify_id"": ""6VH2op0GKIl3WNTbZmmcmI"", ""total_faixas"": 33, ""gravadora"": ""Rhino Atlantic"", ""tipo"": ""album""}",12
Celebration Day,2012,album_musical,"[""classic rock"", ""rock"", ""hard rock"", ""rock and roll""]",[],3.0,0,https://i.scdn.co/image/ab67616d0000b27354bea3780cb998f903356012,Álbum de Led Zeppelin,"{""id_artista_spotify"": ""36QJpDe2go2KgaRleHCDTp"", ""nome_artista"": ""Led Zeppelin"", ""spotify_id"": ""0kTe1sQd9yhDsdG2Zth7X6"", ""total_faixas"": 16, ""gravadora"": ""Rhino"", ""tipo"": ""album""}",12
Mothership (Remastered),2007,album_musical,"[""classic rock"", ""rock"", ""hard rock"", ""rock and roll""]",[],3.4,0,https://i.scdn.co/image/ab67616d0000b27322f1b6c28ce5735646b2e569,Álbum de Led Zeppelin,"{""id_artista_spotify"": ""36QJpDe2go2KgaRleHCDTp"", ""nome_artista"": ""Led Zeppelin"", ""spotify_id"": ""4wExFfncaUIqSgoxnqa3Eh"", ""total_faixas"": 24, ""gravadora"": ""Rhino Atlantic"", ""tipo"": ""album""}",12
How the West Was Won (Remaster),2003,album_musical,"[""classic rock"", ""rock"", ""hard rock"", ""rock and roll""]",[],2.8,0,https://i.scdn.co/image/ab67616d0000b2737befecf74a075298cc93766c,Álbum de Led Zeppelin,"{""id_artista_spotify"": ""36QJpDe2go2KgaRleHCDTp"", ""nome_artista"": ""Led Zeppelin"", ""spotify_id"": ""3otvl9PN3kOgk5uwAh1CBL"", ""total_faixas"": 18, ""gravadora"": ""Rhino Atlantic"", ""tipo"": ""album""}",12
Coda (Remaster),1982,album_musical,"[""classic rock"", ""rock"", ""hard rock"", ""rock and roll""]",[],2.5,0,https://i.scdn.co/image/ab67616d0000b27303e31c6840aa343b73bbfe84,Álbum de Led Zeppelin,"{""id_artista_spotify"": ""36QJpDe2go2KgaRleHCDTp"", ""nome_artista"": ""Led Zeppelin"", ""spotify_id"": ""228mANuRrV20jS5DCA0eER"", ""total_faixas"": 8, ""gravadora"": ""Atlantic Records"", ""tipo"": ""album""}",12
In Through the out Door (Remaster),1979,album_musical,"[""classic rock"", ""rock"", ""hard rock"", ""rock and roll""]",[],3.6,0,https://i.scdn.co/image/ab67616d0000b27315aa25b0b3b972a7be623605,Álbum de Led Zeppelin,"{""id_artista_spotify"": ""36QJpDe2go2KgaRleHCDTp"", ""nome_artista"": ""Led Zeppelin"", ""spotify_id"": ""1W5CtQ7Ng0kP3lXyz7PIT2"", ""total_faixas"": 7, ""gravadora"": ""Atlantic Records"", ""tipo"": ""album""}",12
The Song Remains the Same (Remaster),1976,album_musical,"[""classic rock"", ""rock"", ""hard rock"", ""rock and roll""]",[],3.0,0,https://i.scdn.co/image/ab67616d0000b2731ac4670157a26949de3ba875,Álbum de Led Zeppelin,"{""id_artista_spotify"": ""36QJpDe2go2KgaRleHCDTp"", ""nome_artista"": ""Led Zeppelin"", ""spotify_id"": ""0ui4S0TZghkf1d1Wz0oWpk"", ""total_faixas"": 15, ""gravadora"": ""Rhino Atlantic"", ""tipo"": ""album""}",12
Presence (Remaster),1976,album_musical,"[""classic rock"", ""rock"", ""hard rock"", ""rock and roll""]",[],3.1,0,https://i.scdn.co/image/ab67616d0000b27327f6c518a8e36d45b5e7d95e,Álbum de Led Zeppelin,"{""id_artista_spotify"": ""36QJpDe2go2KgaRleHCDTp"", ""nome_artista"": ""Led Zeppelin"", ""spotify_id"": ""3uhD8hNpb0m3iIZ18RHH5u"", ""total_faixas"": 7, ""gravadora"": ""Atlantic Records"", ""tipo"": ""album""}",12
Physical Graffiti (Remaster),1975,album_musical,"[""classic rock"", ""rock"", ""hard rock"", ""rock and roll""]",[],3.2,0,https://i.scdn.co/image/ab67616d0000b2735273ac7ada6725bc36a2bcd0,Álbum de Led Zeppelin,"{""id_artista_spotify"": ""36QJpDe2go2KgaRleHCDTp"", ""nome_artista"": ""Led Zeppelin"", ""spotify_id"": ""4Q7cPyiP8cMIlUEHAqeYfd"", ""total_faixas"": 15, ""gravadora"": ""Atlantic Records"", ""tipo"": ""album""}",12
Houses of the Holy (Remaster),1973,album_musical,"[""classic rock"", ""rock"", ""hard rock"", ""rock and roll""]",[],3.6,0,https://i.scdn.co/image/ab67616d0000b2731aa47e71c4edfeaddb65cd54,Álbum de Led Zeppelin,"{""id_artista_spotify"": ""36QJpDe2go2KgaRleHCDTp"", ""nome_artista"": ""Led Zeppelin"", ""spotify_id"": ""0GqpoHJREPp0iuXK3HzrHk"", ""total_faixas"": 8, ""gravadora"": ""Atlantic Records"", ""tipo"": ""album""}",12
Led Zeppelin IV (Remaster),1971,album_musical,"[""classic rock"", ""rock"", ""hard rock"", ""rock and roll""]",[],3.4,0,https://i.scdn.co/image/ab67616d0000b2734509204d0860cc0cc67e83dc,Álbum de Led Zeppelin,"{""id_artista_spotify"": ""36QJpDe2go2KgaRleHCDTp"", ""nome_artista"": ""Led Zeppelin"", ""spotify_id"": ""5EyIDBAqhnlkAHqvPRwdbX"", ""total_faixas"": 8, ""gravadora"": ""Atlantic Records"", ""tipo"": ""album""}",12
Led Zeppelin III (Deluxe Edition),1970,album_musical,"[""classic rock"", ""rock"", ""hard rock"", ""rock and roll""]",[],2.8,0,https://i.scdn.co/image/ab67616d0000b2734f08944b5cb3be8ca14ba705,Álbum de Led Zeppelin,"{""id_artista_spotify"": ""36QJpDe2go2KgaRleHCDTp"", ""nome_artista"": ""Led Zeppelin"", ""spotify_id"": ""4xGEiQ7La4japmGrREeLlw"", ""total_faixas"": 19, ""gravadora"": ""Atlantic Records"", ""tipo"": ""album""}",12
Led Zeppelin II (Remaster),1969,album_musical,"[""classic rock"", ""rock"", ""hard rock"", ""rock and roll""]",[],3.3,0,https://i.scdn.co/image/ab67616d0000b273f396ea414b735ef23e2ed1a9,Álbum de Led Zeppelin,"{""id_artista_spotify"": ""36QJpDe2go2KgaRleHCDTp"", ""nome_artista"": ""Led Zeppelin"", ""spotify_id"": ""58MQ0PLijVHePUonQlK76Y"", ""total_faixas"": 9, ""gravadora"": ""Atlantic Records"", ""tipo"": ""album""}",12
Led Zeppelin (Remaster),1969,album_musical,"[""classic rock"", ""rock"", ""hard rock"", ""rock and roll""]",[],3.2,0,https://i.scdn.co/image/ab67616d0000b273c77c73285cc5cb64d97e1b0f,Álbum de Led Zeppelin,"{""id_artista_spotify"": ""36QJpDe2go2KgaRleHCDTp"", ""nome_artista"": ""Led Zeppelin"", ""spotify_id"": ""1J8QW9qsMLx3staWaHpQmU"", ""total_faixas"": 9, ""gravadora"": ""Atlantic Records"", ""tipo"": ""album""}",12
Metallica,0,artista_musical,"[""metal"", ""thrash metal"", ""rock"", ""heavy metal"", ""hard rock""]",[],4.4,32722231,https://i.scdn.co/image/ab6761610000e5eb69ca98dd3083f1082d740e44,Artista importado via Spotify API.,"{""spotify_id"": ""2ye2Wgw4gimLv2eAKyk1NB"", ""popularidade_raw"": 84, ""tipo"": ""artista""}",16
72 Seasons,2023,album_musical,"[""metal"", ""thrash metal"", ""rock"", ""heavy metal"", ""hard rock""]",[],3.4,0,https://i.scdn.co/image/ab67616d0000b273cf2420c5c82d351496e8fd9e,Álbum de Metallica,"{""id_artista_spotify"": ""2ye2Wgw4gimLv2eAKyk1NB"", ""nome_artista"": ""Metallica"", ""spotify_id"": ""6UwjRSX9RQyNgJ3LwYhr9i"", ""total_faixas"": 12, ""gravadora"": ""EMI"", ""tipo"": ""album""}",14
Metallica (Remastered Deluxe Box Set),2021,album_musical,"[""metal"", ""thrash metal"", ""rock"", ""heavy metal"", ""hard rock""]",[],4.3,0,https://i.scdn.co/image/ab67616d0000b273c1a13209dfe146aef3296e34,Álbum de Metallica,"{""id_artista_spotify"": ""2ye2Wgw4gimLv2eAKyk1NB"", ""nome_artista"": ""Metallica"", ""spotify_id"": ""7h5xn0Olvx2p0eQcSt1Osy"", ""total_faixas"": 193, ""gravadora"": ""Blackened Recordings / Universal Music"", ""tipo"": ""album""}",16
S&M2,2020,album_musical,"[""metal"", ""thrash metal"", ""rock"", ""heavy metal"", ""hard rock""]",[],3.0,0,https://i.scdn.co/image/ab67616d0000b2731cc6d15e607e0a514b7f4b95,Álbum de Metallica,"{""id_artista_spotify"": ""2ye2Wgw4gimLv2eAKyk1NB"", ""nome_artista"": ""Metallica"", ""spotify_id"": ""7Hc3m7konwS0ugyN8vJhNg"", ""total_faixas"": 22, ""gravadora"": ""Blackened Recordings / Universal Music"", ""tipo"": ""album""}",14
Live In Brazil (1993 – 2017),2020,album_musical,"[""metal"", ""thrash metal"", ""rock"", ""heavy metal"", ""hard rock""]",[],2.5,0,https://i.scdn.co/image/ab67616d0000b27395958b5d219f1b328f083e08,Álbum de Metallica,"{""id_artista_spotify"": ""2ye2Wgw4gimLv2eAKyk1NB"", ""nome_artista"": ""Metallica"", ""spotify_id"": ""2zhgGiT3sNBK2rbrC7JcRW"", ""total_faixas"": 18, ""gravadora"": ""Blackened Recordings / Universal Music"", ""tipo"": ""album""}",16
