id,titulo,ano_lancamento,classificacao
136930,"Shinjiteita Nakama-tachi ni Dungeon Okuchi de Korosarekaketa ga Gift ""Mugen Gacha"" de Level 9999 no Nakama-tachi wo Te ni Irete Moto Party Member to Sekai ni Fukushuu & ""Zamaa!"" Shimasu!",2021.0,16
24637,Bestiarius,2011.0,12
131129,"Yuusha Shoukan ni Makikomareta kedo, Isekai wa Heiwa deshita",2018.0,16
854,Code Name wa Sailor V,1991.0,12
133352,Gimai Seikatsu,2021.0,16
959,Blood Alone,2004.0,16
647,Hot Gimmick,2000.0,12
147450,The Lone Necromancer,2021.0,16
147585,Sensou Kyoushitsu,2022.0,12
86891,Panlong,2013.0,16
102458,Neko no Otera no Chion-san,2016.0,16
19423,Kishibe Rohan Louvre e Iku,2010.0,16
3317,Seikon no Qwaser,2006.0,16
94128,Short Cake Cake,2015.0,12
18320,Onanie Master Kurosawa: After the Juvenile,2007.0,16
58711,Re:Marina,2013.0,16
91484,Fruits Basket: Another,2015.0,12
67401,Fukigen na Mononokean,2013.0,16
131071,Shokei sareta Kenja wa Lich ni Tensei shite Shinryaku Sensou wo Hajimeru,2020.0,16
63579,Aizawa-san Zoushoku,2013.0,16
41709,Yuureitou,2010.0,16
44743,Itou Junji Kyoufu Manga Collection: Nikuiro no Kai,1988.0,16
75,Ai yori Aoshi,1998.0,16
37885,Mujaki no Rakuen,2010.0,16
35673,Nickelodeon,2010.0,16
1397,Chi's Sweet Home,2004.0,16
67121,Ousama Game: Kigen,2013.0,16
118668,Dark Gathering,2019.0,16
120250,Ponkotsu Ponko,2019.0,16
105707,"Oogami-san, Dadamore desu.",2016.0,16
152946,Versus,2022.0,12
23052,AKB49: Renai Kinshi Jourei,2010.0,12
103905,Kumanishi Bijutsubu Rough Sketch-senpai,2016.0,16
125660,Shijou Saikyou Orc-san no Tanoshii Isekai Harem-zukuri,2019.0,16
126782,Time Paradox Ghostwriter,2020.0,12
70145,Koisuru Harinezumi,2013.0,12
30595,Ever Green,2011.0,16
128783,Gyakusatsu Happy End,2017.0,16
120492,Kitanai Kimi ga Ichiban Kawaii,2019.0,16
68883,Colette wa Shinu Koto ni Shita,2013.0,12
130893,Tensei Oujo to Tensai Reijou no Mahou Kakumei,2020.0,16
124094,Jibaku Shounen Hanako-kun 0,2014.0,16
40345,Dr. Frost,2011.0,16
131807,Gomashio to Pudding,2018.0,16
147438,Dungeon Reset,2020.0,16
128538,"Watashi ga Koibito ni Nareru Wake Nai jan, Muri Muri! (※Muri ja Nakatta!?)",2020.0,16
44111,Hitorijime My Hero,2011.0,16
146750,Pigpen,2019.0,16
121354,Nega-kun to Posi-chan,2019.0,16
130486,Getsuyoubi no Tawawa,2020.0,16
4293,Ai Hime: Ai to Himegoto,2006.0,12
12064,Sora Log,2008.0,12
167099,Kesa mo Yuraretemasu ​,2024.0,12
1153,Narutaru: Mukuro Naru Hoshi Tama Taru Ko,1998.0,16
39679,Renai Shimasen ka?,2012.0,16
94293,Sekai no Owari no Encore,2015.0,16
11438,Kimi ni shika Kikoenai,2007.0,12
80721,Ano Ko ni Kiss to Shirayuri wo,2013.0,16
13841,Mimi no Kaidan,2002.0,16
111770,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,2017.0,16
15242,Natsu no Zenjitsu,2008.0,16
139395,Tenkaichi: Nihon Saikyou Bugeisha Ketteisen,2021.0,16
18270,Gou-Dere Bishoujo Nagihara Sora♥,2008.0,16
655,Boku no Chikyuu wo Mamotte,1987.0,12
25810,Boku wa Ookami.,2010.0,12
24522,"Sore wa Totsuzen, Unmei no Aite ga",2010.0,16
39839,In Bura!: Bishoujo Kyuuketsuki no Hazukashii Himitsu,2012.0,16
157,Imadoki!,2000.0,12
15317,Ore no Imouto ga Konnani Kawaii Wake ga Nai,2009.0,16
724,Sand Land,2000.0,12
3924,Private Prince,2005.0,16
976,Vampire Juujikai,2003.0,12
36531,Hana to Hoshi,2010.0,16
1469,Glass no Kamen,1976.0,12
108495,NieR:Automata,2017.0,16
397,Kingdom Hearts: Chain of Memories,2005.0,12
105901,Ijousha no Ai,2017.0,16
49397,Kimi ni Koishite Ii desu ka.,2013.0,12
149871,Player,2020.0,16
119084,Nihon e Youkoso Elf-san.,2018.0,16
87953,Shousetsu Akatsuki no Yona: Onaji Tsuki no Shita de,2015.0,12
94181,"Hachi-nan tte, Sore wa Nai deshou!",2015.0,16
381,Junai Tokkou Taichou!,2004.0,12
122880,Uchi no Musuko wa Tabun Gay,2019.0,16
122150,Isekai Shikkaku,2019.0,16
975,Ludwig Kakumei,1998.0,16
595,Id,2002.0,16
111380,Class ga Isekai Shoukan sareta Naka Ore dake Nokotta n desu ga,2017.0,16
102980,Watashi no Shounen,2015.0,16
110889,Otoko no Ko Tsuma,2016.0,16
3415,Kure-nai,2007.0,12
151165,Marry My Husband,2021.0,16
186597,Jujutsu Kaisen Modulo,2025.0,12
12569,Not Simple,2004.0,16
144695,Blue Lock: Episode Nagi,2022.0,12
11597,Hakushaku to Yousei,2008.0,12
871,Dragon Quest: Dai no Daibouken,1989.0,12
148666,Questism,2021.0,16
90334,Queen's Quality,2015.0,12
17552,Non Non Biyori,2009.0,16
95016,Poputepipikku,2014.0,16
3281,Hadashi no Gen,1973.0,12
929,Fushigi Yuugi: Genbu Kaiden,2003.0,12
102330,Majo no Tabitabi,2016.0,16
8340,Boku wa Kiss de Uso wo Tsuku,2008.0,12
151157,Reality Quest,2021.0,16
117549,Kyuujitsu no Warumono-san,2018.0,16
772,Shoujo Kakumei Utena,1996.0,12
1673,Jackals,2005.0,16
10376,Cavalier of the Abyss,2008.0,16
157378,Ane no Tomodachi,2022.0,16
11107,Sakura-hime Kaden,2008.0,12
121401,The Abandoned Empress,2017.0,16
90531,Naruto Shinden Series,2015.0,12
132912,#DRCL Midnight Children,2020.0,16
164,Nousatsu Junkie,2003.0,12
95309,"Sayounara Ryuusei, Konnichiwa Jinsei",2015.0,16
895,Full Metal Panic! Sigma,2005.0,12
89960,Re:Zero kara Hajimeru Isekai Seikatsu: Dai-3 Shou - Truth of Zero,2015.0,16
114300,Jishou Akuyaku Reijou na Konyakusha no Kansatsu Kiroku.,2018.0,16
99678,Asobi Asobase,2015.0,16
111229,Mystery to Iu nakare,2017.0,16
149163,The Legendary Spearman Returns,2021.0,16
134678,A Business Proposal,2018.0,16
145375,Imaizumin Chi wa Douyara Gal no Tamariba ni Natteru Rashii: Deep,2022.0,16
78773,Henshin Ganbou!,2014.0,12
14499,Torikagosou no Kyou mo Nemutai Juunin-tachi,2007.0,12
14018,Triage X,2009.0,16
54387,Saiteihen no Otoko,2011.0,16
123093,Fantasy Bishoujo Juniku Ojisan to,2019.0,16
105645,Isekai wa Smartphone to Tomo ni.,2016.0,16
653,Yakitate!! Japan,2002.0,12
101089,Atsumare! Fushigi Kenkyuubu,2016.0,12
697,Magic Knight Rayearth 2,1995.0,12
129562,Shiotaiou no Satou-san ga Ore ni dake Amai @comic,2020.0,16
106067,Devil-chi,2016.0,16
91913,Charlotte,2015.0,16
2,Berserk,1989.0,18
116778,Chainsaw Man,2018.0,18
23390,Shingeki no Kyojin,2009.0,18
33327,Tokyo Ghoul,2011.0,18
81117,Tokyo Ghoul:re,2014.0,18
564,Gantz,2000.0,18
583,Claymore,2001.0,18
98270,Fire Punch,2016.0,18
3986,Deadman Wonderland,2007.0,18
1133,Dorohedoro,2000.0,18
25132,Akame ga Kill!,2010.0,18
49865,Ajin,2012.0,18
111213,Bastard,2014.0,18
664,Akira,1982.0,18
14440,I Am a Hero,2009.0,18
401,Kiseijuu,1989.0,18
584,Mirai Nikki,2006.0,18
267,Hellsing,1997.0,18
933,Elfen Lied,2002.0,18
912,Tomie,1987.0,18
104314,Jagaaaaaan,2017.0,18
21419,Nozoki Ana,2009.0,18
33031,Imawa no Kuni no Alice,2010.0,18
50145,Citrus,2012.0,18
17353,Umibe no Onnanoko,2009.0,18
124845,Sweet Home,2017.0,18
162479,Kagurabachi,2023.0,18
125076,Juujika no Rokunin,2020.0,18
121079,Killing Stalking,2016.0,18
142,Battle Royale,2000.0,18
24098,Another,2010.0,18
78943,Dead Tube,2014.0,18
731,Eden: It's an Endless World!,1997.0,18
64465,Inuyashiki,2014.0,18
22638,Velvet Kiss,2009.0,18
56857,Ten Count,2013.0,18
65981,Henshin,2013.0,18
63845,Tenkuu Shinpan,2013.0,18
37563,Terra Formars,2011.0,18
5994,Nana to Kaoru,2008.0,18
108197,Kaifuku Jutsushi no Yarinaoshi,2017.0,18
98752,Shuumatsu no Harem,2016.0,18
3048,Kiss x Sis,2005.0,18
39139,Apocalypse no Toride,2011.0,18
105029,Parallel Paradise,2017.0,18
24836,Ousama Game,2010.0,18
25081,Love Stage!!,2010.0,18
57295,Mahou Shoujo Site,2013.0,18
77601,Umibe no Étranger,2013.0,18
24561,Kamisama no Iutoori,2011.0,18
5806,Franken Fran,2006.0,18
106608,Isekai Meikyuu de Harem wo,2017.0,18
932,Koroshiya 1,1998.0,18
95738,Yarichin☆Bitch-bu,2016.0,18
3868,Shigurui,2003.0,18
14369,Tsugumomo,2007.0,18
765,Junjou Romantica,2002.0,18
11425,Grappler Baki,1991.0,18
18792,Hana nomi zo Shiru,2009.0,18
122936,Brutal: Satsujin Keisatsukan no Kokuhaku,2019.0,18
5157,Baki: New Grappler Baki,1999.0,18
134696,BJ Alex,2017.0,18
7760,Hanma Baki,2005.0,18
10573,Sekaiichi Hatsukoi: Onodera Ritsu no Baai,2006.0,18
28449,Saezuru Tori wa Habatakanai,2011.0,18
65705,Murciélago,2013.0,18
12554,Doushitemo Furetakunai,2008.0,18
97320,Prison Lab,2016.0,18
120680,Mahou Shoujo ni Akogarete,2019.0,18
12629,Aki-Sora,2008.0,18
169067,Centuria,2024.0,18
45613,Pupa,2011.0,18
47363,Kamisama no Iutoori 2,2013.0,18
1199,Koisuru Boukun,2004.0,18
26324,Conveni-kun.,2010.0,18
14720,Honto Yajuu,2008.0,18
89737,Maou no Hajimekata the Comic,2015.0,18
72299,Baki-dou,2014.0,18
19094,Corpse Party: BloodCovered,2008.0,18
26479,Prism,2010.0,18
3520,Totally Captivated,2007.0,18
116350,"Sensei, Ore ni Kamawazu Itte Kudasai!!",2018.0,18
73705,Ookii Onnanoko wa Suki desu ka?,2014.0,18
769,Finder Series,2001.0,18
129422,Rosen Garten Saga,2020.0,18
11716,Katekyo!,2009.0,18
68831,Caste Heaven,2014.0,18
26857,Hakaijuu,2010.0,18
109408,Ishuzoku Reviewers,2016.0,18
152415,Tensei Colosseum: Saijaku Skill de Saikyou no Onna-tachi wo Kouryaku shite Dorei Harem Tsukurimasu,2022.0,18
102690,Deatte 5-byou de Battle,2015.0,18
89594,Himekishi ga Classmate! The Comic,2015.0,18
154528,Yuusha ni Zenbu Ubawareta Ore wa Yuusha no Hahaoya to Party wo Kumimashita!,2022.0,18
19549,Kimi Note,2008.0,18
97092,Jackass!,2015.0,18
14739,Mousou Elektel,2009.0,18
134339,Hajirau Kimi ga Mitainda,2021.0,18
21151,Nana to Kaoru: Black Label,2010.0,18
10846,Octave,2008.0,18
14491,Hen Koi!,2007.0,18
21077,Abarenbou♥Darling,2012.0,18
94896,Infection,2015.0,18
88315,Sick,2013.0,18
13883,Koi wo Suru no ga Shigoto desu.,2008.0,18
129984,Akai Kiri no Naka kara,2020.0,18
25682,Starlike Words,2010.0,18
65647,Green Worldz,2013.0,18
66057,Blue Sky Complex,2013.0,18
21277,Rutta to Kodama,2009.0,18
112931,Teisou Gyakuten Sekai,2016.0,18
19266,Ameiro Paradox,2009.0,18
1964,Hidoku Shinaide,2007.0,18
44677,Hana no Miyako de,2012.0,18
747,Blood+,2005.0,18
130126,Asumi-chan wa Lesbian Fuuzoku ni Kyoumi ga Arimasu!,2020.0,18
93122,Yondaime Ooyamato Tatsuyuki,2015.0,18
101243,Isekai Shihai no Skill Taker: Zero kara Hajimeru Dorei Harem,2016.0,18
58203,Shingeki no Kyojin Volume 0,2013.0,18
42275,Blade Play,2009.0,18
120485,Hametsu no Oukoku,2019.0,18
31529,"Kasa no Shita, Futari",2011.0,18
13381,Tight-rope,2007.0,18
124483,Imaizumin Chi wa Douyara Gal no Tamariba ni Natteru Rashii,2019.0,18
771,Crimson Spell,2004.0,18
1965,Otona Keikenchi,2007.0,18
127120,Wondance,2019.0,16
22518,Usotsuki Mii-kun to Kowareta Maa-chan: Totteoki no Uso,2010.0,16
19844,Mouryou no Yurikago,2010.0,16
1215,Doumu,1980.0,16
99528,Rikei ga Koi ni Ochita no de Shoumei shitemita.,2016.0,
534,Spiral: Suiri no Kizuna,1999.0,12
1014,H2,1992.0,12
127780,Rettoujin no Makentsukai: Skill Board wo Kushi shite Saikyou ni Itaru,2020.0,
44747,Itou Junji Kyoufu Manga Collection: Souichi no Tanoshii Nikki,1991.0,16
79143,Jinrou Game,2014.0,18
96581,Zelda no Densetsu: Twilight Princess,2016.0,
44769,Itou Junji Kyoufu Manga Collection 16: Frankenstein,1999.0,16
118459,Bakemono Recchan/Kinoko Takenoko: Asano Inio Tanpenshuu,2010.0,16
103815,Machigatta Ko wo Mahou Shoujo ni Shiteshimatta,2016.0,
36873,Golden Time,2011.0,
2653,Love Neco,2005.0,18
4329,Bokutachi wa Shitte Shimatta,2007.0,12
37641,Junketsu Drop,2011.0,
51493,Murasakiiro no Qualia,2011.0,12
13188,Tonari no Atashi,2008.0,12
148365,Marriage of Convenience,2022.0,
751,Hellsing: The Dawn,2001.0,18
86981,Yakushoku Distopiary,2014.0,18
1351,Switch,2002.0,12
1595,Vitamin,2001.0,12
122575,Sayonara Rose Garden,2018.0,
108316,Isekai de Skill wo Kaitai shitara Cheat na Yome ga Zoushoku Shimashita: Gainen Kousa no Structure,2017.0,12
159140,The Knight King Who Returned with a God,2023.0,
35,Kamichama Karin,2002.0,12
3573,Tobaku Hakairoku Kaiji,2000.0,
74955,Toaru Ossan no VRMMO Katsudouki,2014.0,
124154,Toorigakari ni One Point Advice shiteiku Type no Yankee,2019.0,
77247,Kichikujima,2013.0,16
118641,Gannibal,2018.0,16
119279,Hirano to Kagiura,2019.0,16
1315,Boogiepop Series,1998.0,16
140102,Mishiranu Joshikousei ni Kankin sareta Mangaka no Hanashi,2021.0,12
15821,Yosuga no Sora,2009.0,
113210,Otome Kaijuu Caraméliser,2018.0,16
148238,The Male Lead's Little Lion Daughter,2021.0,
45335,Kuroneko Kareshi no Asobikata,2012.0,18
108,Gouhou Drug,2000.0,12
144152,Otaku ni Yasashii Gal wa Inai!?,2021.0,16
1951,Uragiri wa Boku no Namae wo Shitteiru,2005.0,12
115194,Boukensha ni Naritai to Miyako ni Deteitta Musume ga S-Rank ni Natteta,2018.0,
574,World Embryo,2005.0,16
93610,Neon Sign Amber,2015.0,18
429,Sugar Sugar Rune,2003.0,12
6978,Ginga Eiyuu Densetsu,1982.0,
99313,Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!,2016.0,16
130641,Otonari ni Ginga,2020.0,16
155911,Kakunaru Ue wa,2023.0,16
140921,Positively Yours,2020.0,
124029,"Rakudai Kenja no Gakuin Musou: Nidome no Tensei, S-Rank Cheat Majutsushi Boukenroku",2019.0,
8108,Castlevania: Curse of Darkness,2005.0,16
120446,Isekaigaeri no Yuusha ga Gendai Saikyou!,2019.0,
115501,"Yuusha, Yamemasu",2018.0,
4423,Oooku,2004.0,12
52741,Hadi Girl,2011.0,
133268,"Ouritsu Mahou Gakuen no Saikasei: Slum Agari no Saikyou Mahoushi, Kizoku darake no Gakuen de Musou suru",2021.0,16
66953,Omaera Zenin Mendokusai!,2014.0,
124044,"Sex & Dungeon!! Wagaya no Chika ni, H Kaisuu=Level no Dungeon ga Shutsugen shita!?",2020.0,18
102564,Araburu Kisetsu no Otome-domo yo.,2016.0,12
107078,Tsumi to Kai,2017.0,18
114393,Naze Boku no Sekai wo Daremo Oboeteinai no ka?,2018.0,16
114788,Dekisokonai no Himegimi-tachi,2018.0,
555,Tokyo Mew Mew à La Mode,2003.0,12
121740,Kimi no Okaasan wo Boku ni Kudasai!,2018.0,
1398,Saruyama!,2004.0,12
3721,AAA,2007.0,12
127860,Jiisan Baasan Wakagaeru,2020.0,
113644,Orient,2018.0,12
123101,Haikei... Koroshiya-san to Kekkon Shimashita,2019.0,
17237,Rain,2008.0,12
19980,Koi dano Ai dano,2009.0,12
139256,Flirting with the Villain's Dad,2020.0,
1291,Love Celeb,2004.0,12
3578,Shikei Shikkouchuu Datsugoku Shinkouchuu,1997.0,16
138015,Inu to Kuzu,2021.0,16
606,Boku ni Natta Watashi,2004.0,12
113178,Tensei shitara Dragon no Tamago datta: Ibara no Dragon Road,2017.0,
9548,Higurashi no Naku Koro ni Kai: Minagoroshi-hen,2008.0,16
153518,Tyrant of the Tower Defense Game,2022.0,
119792,Hirasaka Hinako ga Erokawaii Koto wo Ore dake ga Shitteiru.,2019.0,18
119440,Ojou to Banken-kun,2018.0,12
155178,Boundless Ascension,2022.0,
10893,Suki desu Suzuki-kun!!,2008.0,12
77597,Adachi to Shimamura,2012.0,
120224,Saigo ni Hitotsu dake Onegai shitemo Yoroshii deshou ka,2019.0,16
147538,Return to Player,2020.0,
24380,Kokoro Connect,2010.0,
115156,Saikyou no Shuzoku ga Ningen Datta Ken,2018.0,16
15206,Mishounen Produce,2008.0,12
170974,Blink Master of the Magic Academy,2024.0,
121731,Realist Maou ni Yoru Seiikinaki Isekai Kaikaku,2019.0,16
20843,Junketsu + Kareshi,2010.0,12
7010,NG Life,2006.0,12
46646,Gosan no Heart,2012.0,18
68021,Dakaretai Otoko 1-i ni Odosarete Imasu.,2014.0,18
12965,Shin Tennis no Oujisama,2009.0,12
90197,Yagiza no Yuujin,2014.0,12
614,Blue Dragon: RalΩGrado,2006.0,16
147290,Hero Killer,2021.0,
14090,All Rounder Meguru,2008.0,16
143609,Shiunji-ke no Kodomotachi,2022.0,16
110660,Children,2017.0,18
94876,Midara na Ao-chan wa Benkyou ga Dekinai,2015.0,16
143325,Lost in the Cloud,2020.0,
15104,Kingdom Hearts: 358/2 Days,2009.0,12
157874,Renai Daikou,2023.0,16
126103,"Yuusha Party wo Tsuihou sareta Beast Tamer, Saikyoushu no Nekomimi Shoujo to Deau",2019.0,
122775,"Nito no Taida na Isekai Shoukougun: Saijakushoku ""Healer"" nanoni Saikyou wa Cheat desu ka?",2019.0,
139429,Painter of the Night,2019.0,18
153829,Jinx,2022.0,18
2598,Clannad,2005.0,16
132975,Anemone wa Netsu wo Obiru,2020.0,
1037,Koukyoushihen Eureka seveN,2005.0,12
159015,Time-Limited Genius Dark Knight,2023.0,
3964,Kami no Shizuku,2004.0,16
22993,Accel World,2010.0,
62723,Noragami: Shuuishuu,2011.0,12
8937,Mai-chan no Nichijou,2004.0,18
62083,Saenai Heroine no Sodatekata: Koisuru Metronome,2013.0,16
67467,Watashitachi ni wa Kabe ga Aru.,2013.0,12
110081,Isekai Ryouridou,2017.0,
3631,Akuma to Dolce,2005.0,12
11566,Hanjuku Joshi,2008.0,18
12090,Yomeiro Choice,2007.0,16
28537,"Classmate, Kamimura Yuuka wa Kou Itta.",2011.0,16
5674,Negative Happy Chainsaw Edge,2007.0,16
160129,Dungeon ni Hisomu Yandere na Kanojo ni Ore wa Nando mo Korosareru,2023.0,
1051,Kiniro no Corda,2004.0,12
108369,Boku no Heya ga Dungeon no Kyuukeijo ni Natteshimatta Ken,2017.0,
106025,Jinmen,2016.0,18
1154,Zero no Tsukaima,2006.0,16
379,Jiraishin,1992.0,16
121282,Koko wa Ore ni Makasete Saki ni Ike to Itte kara 10-nen ga Tattara Densetsu ni Natteita.,2019.0,
121491,Isekai de Tochi wo Katte Noujou wo Tsukurou,2018.0,
43391,Madan no Ou to Vanadis,2011.0,16
114003,Black Gakkou ni Tsutometeshimatta Sensei,2017.0,16
85027,Yuki no Shita no Qualia,2014.0,
148542,Akuyaku Reijou no Naka no Hito: Danzai sareta Tenseisha no Tame Usotsuki Heroine ni Fukushuu Itashimasu,2021.0,
113752,Kuma Kuma Kuma Bear,2018.0,
15490,Lovers♥Doll,2008.0,18
19154,Kimi no Knife,2009.0,16
22031,ənígmə,2010.0,12
125355,Asahina Wakaba to ○○ na Kareshi,2019.0,16
1097,Saiyuuki Gaiden,1999.0,
150455,The Hero Returns,2022.0,
28184,Life Is Money,2011.0,16
57791,Canis Series,2012.0,
136793,Itou Junji Jisen Kessakushuu,1990.0,16
109911,Satsuriku Morph,2017.0,16
118728,At the End of the Road,2016.0,
84559,Nekota no Koto ga Kininatte Shikatanai.,2013.0,12
165770,Tonari no Neko to Koi Shirazu,2024.0,16
77993,Kono Shima ni wa Midara de Jaaku na Mono ga Sumu,2014.0,16
147650,The Villainess Is a Marionette,2021.0,
156835,Kusunoki-san wa Koukou Debut ni Shippaishiteiru,2022.0,
10837,Koe de Oshigoto!,2008.0,16
128634,Inu ni Nattara Suki na Hito ni Hirowareta.,2020.0,16
146856,The Tutorial Is Too Tough!,2021.0,
171196,Himaten!,2024.0,12
146752,Study Group,2019.0,
58659,P to JK,2012.0,12
129229,Goshujinsama to Yuku Isekai Survival! The Comic,2020.0,
146875,Get Schooled,2020.0,
10970,Emerging,2004.0,18
149465,Demon Devourer,2021.0,
956,Ultra Maniac,2002.0,12
1784,Kuchibiru Tameiki Sakurairo,2003.0,
140150,Chainsaw Man: Buddy Stories,2021.0,12
13731,Oniichan☆Control,2009.0,16
132078,Usotsuki Satsuki wa Shi ga Mieru,2020.0,16
158294,Netorare Manga no Kuzu Otoko ni Tensei shita Hazu ga Heroine ga Yottekuru Ken,2023.0,18
4470,Shitsuji-sama no Okiniiri,2006.0,12
126161,Uchi no Kaisha no Chiisai Senpai no Hanashi,2020.0,
159771,Saihate ni Madou,2023.0,16
153396,Itou Junji Kyoufu Hakubutsukan,1987.0,16
111628,Seijo no Maryoku wa Bannou desu,2017.0,
174559,The Regressed Mercenary Has a Plan,2024.0,
16256,Koharu no Hibi,2009.0,16
11606,Kämpfer,2008.0,16
83657,Chio-chan no Tsuugakuro,2014.0,16
8557,Kimi to Boku.,2004.0,12
619,Uwasa no Midori-kun!!,2006.0,12
108021,What Does the Fox Say?,2015.0,18
107021,Dokyuu Hentai HxEros,2017.0,16
153408,"Osananajimi Kanojo no Morahara ga Hidoin de Zetsuen Sengen shite Yatta: Jibunrashiku Ikiru Koto ni Shitara, Nazeka Tonari no Seki no Kakure Bishoujo kara Kokuhaku sareta",2022.0,
148422,What Happens Inside the Dungeon,2019.0,18
93609,Escape Journey,2015.0,18
14049,S・L・H,2008.0,12
150203,My Daughter Is the Final Boss,2022.0,
677,Akuma na Eros,2001.0,12
119156,"Moto Sekai 1-i no Sub-Chara Ikusei Nikki: Hai Player, Isekai wo Kouryakuchuu!",2018.0,12
121544,Ousama Ranking,2019.0,
119656,"Chichi wa Eiyuu, Haha wa Seirei, Musume no Watashi wa Tenseisha.",2018.0,16
32347,JoJo's Bizarre Adventure: Over Heaven,2011.0,
100396,Secret XXX,2016.0,18
122267,Onizuka-chan to Sawarida-kun,2019.0,
60509,"Soredemo, Yasashii Koi wo Suru",2008.0,18
137982,Senpai wa Otokonoko,2019.0,
92476,Rakujitsu no Pathos,2014.0,18
18042,Namida Usagi: Seifuku no Kataomoi,2009.0,12
17154,Zekkyou Gakkyuu,2008.0,16
114595,Game of Familia: Kazoku Senki,2018.0,18
1079,Goong,2002.0,12
119534,Uzumaki Tokubetsu-hen: Ginga,2000.0,16
105068,Yakedo Shoujo,2017.0,16
109649,"Makikomarete Isekai Teni suru Yatsu wa, Taitei Cheat",2017.0,18
178671,My Bias Gets on the Last Train,2024.0,
54627,Ginga Patrol Jaco,2013.0,12
85901,Suijin no Hanayome,2015.0,12
102702,Jaku-Chara Tomozaki-kun,2016.0,
14922,Shitsurakuen,2009.0,12
147636,Dreaming Freedom,2021.0,
107417,Cheese in the Trap Season 2,2011.0,
49017,Shino-chan wa Jibun no Namae ga Ienai,2011.0,
88987,Sekirara ni Kiss,2015.0,12
44745,Itou Junji Kyoufu Manga Collection: Kao Dorobou,1987.0,16
45447,Yahari Ore no Seishun Love Comedy wa Machigatteiru.: Monologue,2012.0,16
147458,Ryoushin no Shakkin wo Katagawari shite Morau Jouken wa Nihonichi Kawaii Joshikousei to Issho ni Kurasu Koto deshita.,2022.0,
151483,The SSS-Ranker Returns,2022.0,
142224,Kabushikigaisha Magi-Lumière,2021.0,12
14222,Bloody Monday Season 2: Pandora no Hako,2009.0,16
121762,Mushoku no Eiyuu: Betsu ni Skill Nanka Iranakatta n da ga - Sainou Zero no Nariagari,2018.0,
149906,Is This Hero for Real?,2022.0,
91656,"Gun-Ota ga Mahou Sekai ni Tensei shitara, Gendai Heiki de Guntai Harem wo Tsukucchaimashita!?",2015.0,16
5427,Kaikisen,1990.0,16
1299,Amatsuki,2004.0,16
127559,My Life as an Internet Novel,2019.0,
20266,Ouroboros: Keisatsu wo Sabaku wa Ware ni Ari,2009.0,16
112261,Watashitachi wa Koi wo Shiranai,2017.0,
16791,Trace,2007.0,
116167,Jimi na Kensei wa Soredemo Saikyou desu,2018.0,
61579,Tobaku Datenroku Kaiji: One Poker-hen,2013.0,16
47917,Danganronpa/Zero,2011.0,
114660,Desuraba,2018.0,16
888,Tsuki no Shippo,2003.0,12
1230,Tokyo Akazukin,2003.0,16
97,DearS,2001.0,16
104284,Isekai Cheat Magician,2016.0,12
91971,Fairy Tail Gaiden,2015.0,
102278,Shinju no Nectar,2016.0,18
130924,Chikan Saresou ni Natteiru S-kyuu Bishoujo wo Tasuketara Tonari no Seki no Osananajimi datta,2020.0,
121919,Rengoku no Toshi,2019.0,12
120582,Kinsou no Vermeil: Gakeppuchi Majutsushi wa Saikyou no Yakusai to Mahou Sekai wo Tsukisusumu,2018.0,16
145480,"Katainaka no Ossan, Kensei ni Naru: Tada no Inaka no Kenjutsu Shihan Datta noni, Taisei shita Deshi-tachi ga Ore wo Houttekurenai Ken",2021.0,16
44711,Feng Shen Ji III,2012.0,16
97179,Hokuhokusei ni Kumo to Ike,2016.0,16
89241,Jigoku no Enra,2015.0,12
119375,"Himesama ""Goumon"" no Jikan desu",2019.0,12
131278,"Saikyou no Shienshoku ""Wajutsushi"" de Aru Ore wa Sekai Saikyou Clan wo Shitagaeru",2020.0,
80091,Yahari Ore no Seishun Love Comedy wa Machigatteiru. @comic,2012.0,16
118737,Her Tale of Shim Chong,2017.0,
114760,Shokugeki no Sanji,2018.0,12
3042,Soredemo Machi wa Mawatteiru,2005.0,16
142596,This Villainess Wants a Divorce!,2018.0,
122841,Namae no Nai Kaibutsu: Kumo to Shoujo to Ryouki Satsujin,2018.0,16
24275,Koimoku,2011.0,16
1158,"Densha Otoko: Net Hatsu, Kakueki Teisha no Love Story",2005.0,16
114638,Hataraku Saibou Black,2018.0,16
123632,Tomodachi no Imouto ga Ore ni dake Uzai,2019.0,
88537,T-Rex na Kanojo,2014.0,
149493,Daytime Star,2021.0,
90973,Chichi Chichi,2013.0,18
52587,Haru x Kiyo,2013.0,12
41435,K: Memory of Red,2012.0,12
147368,My In-Laws Are Obsessed with Me,2021.0,
23282,Himitsu no Akuma-chan,2010.0,16
11850,Keishichou Tokuhanka 007,2006.0,12
103047,Dragon Ball Gaiden: Tensei shitara Yamcha Datta Ken,2016.0,12
24450,Kiba no Tabishounin: The Arms Peddler,2010.0,16
39237,Rising x Rydeen,2012.0,16
1450,Skyhigh,2001.0,16
57989,Toaru Majutsu no Index Gaiden: Toaru Kagaku no Accelerator,2013.0,
127993,Kindan Shitei de Breakthrough: Boy Meets Satan,2020.0,
105405,Assassins Pride,2017.0,16
87490,"Suki ni Naranai yo, Senpai",2015.0,12
